#Energy(eV),Intensity(a.u.)0mTorr,Intensity(a.u.)2mTorr,Intensity(a.u.)9.5mTorr, #E(MeV) ,0mTorr,2mTorr,9.5mTorr
1.42,3063.125,2372.16666666667,1179.8,,,,
1.4152,3054.625,2370,1179.8,,,,
1.4104,3113.5,2379.33333333333,1141,,,,
1.4056,3104.625,2300,1214.4,,,,
1.4008,3136.25,2339,1197.2,,,,
1.396,3131.875,2369.83333333333,1210.6,,,,
1.3912,3110.625,2373,1196.6,,,,
1.3864,3126.75,2397.83333333333,1200.6,,,,
1.3816,3065.125,2362,1218.6,,,,
1.3768,3136.875,2363,1204.4,,,,
1.372,3104.375,2374.33333333333,1199.6,,,,
1.3672,3127.75,2336.66666666667,1163,,,,
1.3624,3130.25,2308.5,1178.2,,,,
1.3576,3129,2363.83333333333,1189.2,,,,
1.3528,3131.5,2386.33333333333,1236.8,,,,
1.348,3062.625,2384.83333333333,1196.6,,,,
1.3432,3113.25,2421.33333333333,1182.4,,,,
1.3384,3032.625,2415.33333333333,1208.4,,,,
1.3336,3066,2463.83333333333,1204.6,,,,
1.3288,3107.625,2407,1193.6,,,,
1.324,3060.125,2397,1210.4,,,,
1.3192,3104.125,2394.83333333333,1199,,,,
1.3144,3066.375,2393.16666666667,1205.2,,,,
1.3096,3155.375,2437.5,1210.2,,,,
1.3048,3103.375,2360.33333333333,1194.6,,,,
1.3,3093,2394.66666666667,1185.2,,,,
1.2952,3122.5,2427.16666666667,1188.8,,,,
1.2904,3111,2415.33333333333,1207,,,,
1.2856,3105.375,2400.66666666667,1202.6,,,,
1.2808,3105.5,2426,1247.8,,,,
1.276,3091.75,2405.16666666667,1208.2,,,,
1.2712,3088.25,2422,1204.8,,,,
1.2664,3075.125,2408.16666666667,1212.6,,,,
1.2616,3144.25,2413.33333333333,1225.8,,,,
1.2568,3093.625,2434.66666666667,1235.8,,,,
1.252,3057.375,2402.16666666667,1213.2,,,,
1.2472,3098.125,2402.5,1160.2,,,,
1.2424,3128.375,2378.16666666667,1208,,,,
1.2376,3107.625,2485.33333333333,1176.4,,,,
1.2328,3081.25,2413.83333333333,1225.6,,,,
1.228,3135.5,2454,1205.6,,,,
1.2232,3059,2460.5,1209.4,,,,
1.2184,3128.375,2463.33333333333,1219.4,,,,
1.2136,3114.5,2459.33333333333,1232.4,,,,
1.2088,3130.625,2443,1238.8,,,,
1.204,3093,2374.5,1249.8,,,,
1.1992,3098.75,2441.83333333333,1230,,,,
1.1944,3160.125,2427.5,1199.6,,,,
1.1896,3093.75,2473.16666666667,1199.2,,,,
1.1848,3087.25,2423,1206.6,,,,
1.18,3146,2444,1223,,,,
1.1752,3110.75,2424.33333333333,1252,,,,
1.1704,3099.75,2405.83333333333,1240.4,,,,
1.1656,3126.875,2374,1271.2,,,,
1.1608,3106.25,2413.83333333333,1211.2,,,,
1.156,3079.125,2433.66666666667,1219.4,,,,
1.1512,3108.5,2443.33333333333,1241.6,,,,
1.1464,3122.5,2451.83333333333,1240.6,,,,
1.1416,3113.125,2389.66666666667,1206.4,,,,
1.1368,3068.125,2427.33333333333,1214.6,,,,
1.132,3115.125,2395.83333333333,1241,,,,
1.1272,3127,2440.83333333333,1240.6,,,,
1.1224,3133.25,2404.16666666667,1223.2,,,,
1.1176,3123,2430.5,1248.2,,,,
1.1128,3134.5,2445.83333333333,1211,,,,
1.108,3113.375,2412.33333333333,1277,,,,
1.1032,3130,2416.83333333333,1240.6,,,,
1.0984,3134.25,2443.5,1287.2,,,,
1.0936,3059.75,2420.83333333333,1263.4,,,,
1.0888,3130.375,2443.16666666667,1248.4,,,,
1.084,3104.875,2437.5,1230.4,,,,
1.0792,3153.625,2390.5,1217,,,,
1.0744,3144.5,2394.33333333333,1220.2,,,,
1.0696,3133.5,2419,1249.4,,,,
1.0648,3123.125,2439.16666666667,1227,,,,
1.06,3108.75,2458.33333333333,1229,,,,
1.0552,3136.625,2409.66666666667,1263.6,,,,
1.0504,3141.875,2449.16666666667,1249.6,,,,
1.0456,3195.375,2451.33333333333,1273.4,,,,
1.0408,3145.375,2461,1237.2,,,,
1.036,3098.625,2497,1254.8,,,,
1.0312,3105.875,2481.16666666667,1282,,,,
1.0264,3116.5,2458,1245.6,,,,
1.0216,3156.625,2456.33333333333,1272.2,,,,
1.0168,3075.75,2455.83333333333,1263,,,,
1.012,3105.5,2484.16666666667,1271.2,,,,
1.0072,3086.625,2482.33333333333,1297.6,,,,
1.0024,3139,2474.16666666667,1271.4,,,,
0.9976,3138.875,2396,1239.6,,,,
0.992800000000001,3161.375,2491.83333333333,1241,,,,
0.988,3134.5,2489.66666666667,1288,,,,
0.9832,3137.375,2451.33333333333,1304.4,,,,
0.978400000000001,3159.125,2465.33333333333,1286.2,,,,
0.973599999999999,3160,2451.33333333333,1294.2,,,,
0.9688,3148.75,2417.5,1258.6,,,,
0.964,3184.75,2480.5,1289.4,,,,
0.959199999999999,3156.375,2487,1288,,,,
0.9544,3121.25,2467.66666666667,1295.4,,,,
0.9496,3146.625,2519.16666666667,1285.4,,,,
0.944800000000001,3108.125,2450.16666666667,1282.4,,,,
0.94,3150.375,2450.66666666667,1256.8,,,,
0.9352,3132.625,2409.66666666667,1292.8,,,,
0.9304,3163.5,2420,1320.2,,,,
0.925599999999999,3098.5,2453.5,1269,,,,
0.9208,3124.75,2466.33333333333,1285.2,,,,
0.916,3127.875,2462.83333333333,1288.6,,,,
0.911199999999999,3109.375,2443.66666666667,1281.6,,,,
0.9064,3170.625,2467.5,1246,,,,
0.9016,3175,2451.16666666667,1303,,,,
0.896799999999999,3127.75,2448.66666666667,1281.4,,,,
0.891999999999999,3145.25,2468.16666666667,1299.8,,,,
0.8872,3149.25,2414.66666666667,1278.2,,,,
0.882400000000001,3122.625,2439.5,1275.4,,,,
0.877600000000001,3169.375,2463.33333333333,1275.4,,,,
0.872800000000001,3142.875,2453.66666666667,1296.6,,,,
0.867999999999999,3119,2490.5,1305.2,,,,
0.863199999999999,3137.625,2491.5,1293.4,,,,
0.8584,3161.25,2448,1307.6,,,,
0.8536,3125,2500.33333333333,1285.8,,,,
0.848800000000001,3094.625,2495,1314,,,,
0.844000000000001,3112.25,2521,1296.6,,,,
0.839200000000002,3195.625,2451.83333333333,1297.8,,,,
0.834399999999999,3067.375,2468.83333333333,1315.8,,,,
0.829599999999999,3179,2450.16666666667,1315.8,,,,
0.8248,3099.875,2486.16666666667,1301.8,,,,
0.82,3163.75,2492.33333333333,1305.2,,,,
0.815200000000001,3147.625,2466.33333333333,1286.8,,,,
0.810400000000001,3162.25,2468.66666666667,1300.6,,,,
0.805599999999998,3095.875,2495.83333333333,1314.2,,,,
0.800799999999999,3159.375,2443.83333333333,1314,,,,
0.795999999999999,3151,2508.5,1302.4,,,,
0.7912,3122.625,2447.33333333333,1304.8,,,,
0.7864,3138.125,2489.83333333333,1319.4,,,,
0.781600000000001,3099.625,2431.16666666667,1316.4,,,,
0.776800000000002,3167,2478.16666666667,1309.4,,,,
0.771999999999998,3105.25,2446.66666666667,1278.4,,,,
0.767199999999999,3123.5,2471.33333333333,1306.6,,,,
0.7624,3162.125,2494.5,1331.2,,,,
0.7576,3118.625,2488.5,1318.8,,,,
0.752800000000001,3125,2435.83333333333,1305.6,,,,
0.748000000000001,3103,2491,1304.6,,,,
0.743200000000002,3131.375,2539,1330,,,,
0.738399999999999,3148.75,2506.83333333333,1336.8,,,,
0.733599999999999,3120.75,2465.66666666667,1313.6,,,,
0.7288,3153.375,2466.66666666667,1324,,,,
0.724,3173.375,2518,1314.2,,,,
0.719200000000001,3153.875,2477.66666666667,1335.6,,,,
0.714400000000001,3159,2485,1325.8,,,,
0.709599999999998,3175.75,2523.66666666667,1322.6,,,,
0.704799999999999,3149.875,2424.83333333333,1325.4,,,,
0.699999999999999,3147,2476.5,1319,,,,
0.6952,3174.25,2488.16666666667,1311,,,,
0.6904,3159.5,2433.66666666667,1320.2,,,,
0.685600000000001,3178.125,2489.5,1342.6,,,,
0.680800000000001,3113,2483.33333333333,1335.2,,,,
0.675999999999999,3142.875,2493.16666666667,1357,,,,
0.671199999999999,3152.75,2464,1289.2,,,,
0.666399999999999,3148.875,2539.33333333333,1350,,,,
0.6616,3090.125,2544,1352,,,,
0.656800000000001,3149.625,2520.33333333333,1320.4,,,,
0.652000000000001,3147.875,2513.5,1347.2,,,,
0.647200000000002,3157.25,2518.33333333333,1327,,,,
0.642399999999999,3180.5,2553.16666666667,1345.6,,,,
0.637599999999999,3163,2540.33333333333,1360.2,,,,
0.6328,3132.25,2482.5,1315,,,,
0.628,3158.125,2505,1319.2,,,,
0.623200000000001,3150,2508.66666666667,1341.4,,,,
0.618400000000001,3153,2571.66666666667,1324.4,,,,
0.613600000000002,3190.125,2572.33333333333,1351,,,,
0.608799999999999,3121.875,2533.5,1383.2,,,,
0.603999999999999,3171.5,2593.83333333333,1336.8,,,,
0.5992,3152.125,2532.33333333333,1326.6,,,,
0.5944,3135.875,2570.66666666667,1337,,,,
0.589600000000001,3179.25,2513.16666666667,1344.8,,,,
0.584800000000001,3153.75,2526.66666666667,1334.6,,,,
0.579999999999998,3165.375,2557.16666666667,1318.6,,,,
0.575199999999999,3155.125,2568.16666666667,1352.2,,,,
0.570399999999999,3093.5,2586.16666666667,1357.2,,,,
0.5656,3133.75,2516.66666666667,1354.8,,,,
0.5608,3146.375,2542.33333333333,1368.8,,,,
0.556000000000001,3180.25,2516.5,1384.6,,,,
0.551200000000002,3171.125,2565.16666666667,1319.2,,,,
0.546399999999998,3150.125,2563.33333333333,1358,,,,
0.541599999999999,3185.75,2593.83333333333,1378.2,,,,
0.5368,3100.625,2555.16666666667,1382,,,,
0.532,3174.75,2537.16666666667,1392.4,,,,
0.527200000000001,3170.25,2567,1398.8,,,,
0.522400000000001,3183.25,2551.83333333333,1385.6,,,,
0.517600000000002,3150.75,2550.66666666667,1395,,,,
0.512799999999999,3159.125,2555.5,1362.4,,,,
0.507999999999999,3146.25,2503.66666666667,1362.6,,,,
0.5032,3157.5,2539,1362,,,,
0.4984,3131.5,2551.33333333333,1379.2,,,,
0.493600000000001,3122.875,2563,1361.6,,,,
0.488800000000001,3172.25,2559.5,1376.6,,,,
0.484000000000002,3162.125,2589.33333333333,1378.2,,,,
0.479199999999999,3183.875,2552.16666666667,1356.2,,,,
0.474399999999999,3212.75,2558.33333333333,1362.8,,,,
0.4696,3133.125,2520.83333333333,1348.6,,,,
0.4648,3180.125,2564.16666666667,1366.2,,,,
0.460000000000001,3198.5,2523.5,1392.6,,,,
0.455200000000001,3175.5,2562.16666666667,1384.2,,,,
0.450399999999998,3144.5,2566.83333333333,1390,,,,
0.445599999999999,3162.75,2545.16666666667,1381,,,,
0.440799999999999,3187.125,2574.16666666667,1365.6,,,,
0.436,3137.875,2581.66666666667,1349.6,,,,
0.431200000000001,3169.25,2563.33333333333,1358,,,,
0.426400000000001,3167.375,2566,1366.6,,,,
0.421600000000002,3163.25,2557.16666666667,1414.4,,,,
0.416799999999999,3203.375,2562.33333333333,1360.6,,,,
0.411999999999999,3126.5,2561.5,1415.8,,,,
0.4072,3151.875,2543.33333333333,1361.2,,,,
0.4024,3168,2599.83333333333,1383.2,,,,
0.397600000000001,3142.75,2585.16666666667,1422,,,,
0.392800000000001,3110.75,2605.66666666667,1419.4,,,,
0.388000000000002,3145.5,2550.16666666667,1423.6,,,,
0.383199999999999,3173.625,2605.66666666667,1394,,,,
0.378399999999999,3208.625,2607.83333333333,1425.4,,,,
0.3736,3215.25,2609.33333333333,1380.6,,,,
0.3688,3199,2541.5,1387.6,,,,
0.364000000000001,3169,2637.33333333333,1342.8,,,,
0.359200000000001,3183.75,2573.66666666667,1349.8,,,,
0.354399999999998,3196,2547.16666666667,1399,,,,
0.349599999999999,3191.125,2565.33333333333,1373.4,,,,
0.344799999999999,3165.5,2585.83333333333,1368.4,,,,
0.34,3149.5,2560.83333333333,1389.8,,,,
0.3352,3165.25,2471.66666666667,1388.4,,,,
0.330400000000001,3169.75,2511.5,1369,,,,
0.325600000000001,3203.75,2563.83333333333,1406.2,,,,
0.320799999999998,3171.25,2506.5,1393.4,,,,
0.315999999999999,3159.75,2530,1400.8,,,,
0.311199999999999,3189.875,2518.33333333333,1385.8,,,,
0.3064,3168.375,2598.5,1374.4,,,,
0.301600000000001,3193.25,2568.83333333333,1385,,,,
0.296800000000001,3160.625,2589.33333333333,1400.4,,,,
0.292000000000002,3169.875,2498.33333333333,1386.6,,,,
0.287199999999999,3122.5,2483.83333333333,1416,,,,
0.282399999999999,3147.125,2485.33333333333,1403.4,,,,
0.2776,3135.625,2501.5,1419.8,,,,
0.2728,3117.25,2512.83333333333,1425.2,,,,
0.268000000000001,3158.375,2542.33333333333,1390.6,,,,
0.263200000000001,3156.25,2551.83333333333,1420.8,,,,
0.258400000000002,3167.625,2550.33333333333,1436,,,,
0.253599999999999,3117,2584.5,1427,,,,
0.248799999999999,3134.125,2584.33333333333,1379.6,,,,
0.244,3135.5,2579.16666666667,1441.4,,,,
0.2392,3211.25,2567.83333333333,1379,,,,
0.234400000000001,3150.875,2620.66666666667,1408.8,,,,
0.229600000000001,3157.5,2569.33333333333,1414.2,,,,
0.224799999999998,3138.5,2602.5,1391.8,,,,
0.219999999999999,3112.25,2609.66666666667,1394.8,,,,
0.215199999999999,3188.75,2603.16666666667,1391.2,,,,
0.2104,3132,2513.16666666667,1430,,,,
0.2056,3125.5,2558.83333333333,1411,,,,
0.200800000000001,3119.5,2510.16666666667,1403.8,,,,
0.196000000000002,3190,2552.83333333333,1404,,,,
0.191199999999998,3189.25,2555,1371.4,,,,
0.186399999999999,3141.5,2509,1418.6,,,,
0.1816,3138.375,2588.16666666667,1445.4,,,,
0.1768,3132.125,2559.83333333333,1369.2,,,,
0.172000000000001,3221.625,2580.16666666667,1412,,,,
0.167200000000001,3169.375,2534.5,1435.4,,,,
0.162400000000002,3202.625,2580.66666666667,1391.2,,,,
0.157599999999999,3183.75,2552.5,1431.6,,,,
0.152799999999999,3127.875,2565.66666666667,1418,,,,
0.148,3166.375,2528.66666666667,1400.2,,,,
0.1432,3136.5,2558.66666666667,1371.6,,,,
0.138400000000001,3171.5,2553.33333333333,1457,,,,
0.133600000000001,3100.375,2628,1421.8,,,,
0.128800000000002,3136.125,2588.83333333333,1420.4,,,,
0.123999999999999,3180.875,2578.5,1444.4,,,,
0.119199999999999,3166.75,2566.66666666667,1417.4,,,,
0.1144,3120.375,2620.16666666667,1427,,,,
0.1096,3116.625,2600.16666666667,1433,,,,
0.104800000000001,3151.5,2556.16666666667,1399,,,,
0.100000000000001,3173.375,2588.5,1403,,,,
0.095199999999998,3101,2602.83333333333,1450,,,,
0.090399999999999,3165.875,2594.5,1398.8,,,,
0.0856,3133.75,2626.5,1369.2,,,,
0.0808,3124.75,2596.16666666667,1404,,,,
0.076000000000001,3079.625,2586,1431.8,,,,
0.071200000000001,3176.75,2534.16666666667,1396,,,,
0.066400000000002,3140.75,2533.33333333333,1392,,,,
0.061599999999999,3159.625,2583.16666666667,1395.8,,,,
0.056799999999999,3162,2563.5,1417.4,,,,
0.052,3171.75,2565.66666666667,1457.2,,,,
0.0472,3113.875,2614.83333333333,1395.6,,,,
0.042400000000001,3148.375,2613.16666666667,1391.8,,,,
0.037600000000001,3103.5,2627.66666666667,1405.8,,,,
0.032800000000002,3138.75,2611.5,1392.6,,,,
0.027999999999999,3125.125,2592.16666666667,1420,,,,
0.023199999999999,3181.375,2611.66666666667,1448.2,,,,
0.0184,3152.375,2552,1428.4,,,,
0.0136,3231.375,2587.33333333333,1390.2,,,,
0.008800000000001,3147.125,2577.16666666667,1443,,,,
0.004000000000001,3180.5,2572.16666666667,1413.4,,,,
